fid,Src,Dest,Heading,Parent_Layer,Steps,Sheltered,Distance,Time_Cost,geometry_type,coordinates
12,COM4-Level3-Corridor,COM4-Level3-MaleToilet,E,COM4_L3_ROOMS,0,T,10,7,LineString,"[[11552211.246922988, 144173.2837889316], [11552220.313030493, 144176.88081388516]]"
12,COM4-Level3-MaleToilet,COM4-Level3-Corridor,W,COM4_L3_ROOMS,0,T,10,7,LineString,"[[11552220.313030493, 144176.88081388516], [11552211.246922988, 144173.2837889316]]"
13,COM4-Level3-Corridor,COM4-Level3-FemaleToilet,E,COM4_L3_ROOMS,0,T,9,7,LineString,"[[11552211.246922988, 144173.2837889316], [11552217.665406177, 144175.83781036703], [11552217.036929697, 144177.54940588394]]"
13,COM4-Level3-FemaleToilet,COM4-Level3-Corridor,W,COM4_L3_ROOMS,0,T,9,7,LineString,"[[11552217.036929697, 144177.54940588394], [11552217.665406177, 144175.83781036703], [11552211.246922988, 144173.2837889316]]"
1,COM4-Level2-Stair1,COM4-Level3-Stair1,U,COM4_L2_ROOMS,24,T,20,32,LineString,"[[11552205.47028812, 144173.29716077165], [11552210.299603356, 144166.77785630146], [11552206.87228107, 144165.4198606793], [11552205.47028812, 144173.29716077165]]"
2,COM4-Level3-Stair1,COM4-Level2-Stair1,D,COM4_L3_ROOMS,24,T,20,32,LineString,"[[11552205.47028812, 144173.29716077165], [11552206.87228107, 144165.4198606793], [11552210.299603356, 144166.77785630146], [11552205.47028812, 144173.29716077165]]"
3,COM4-Level3-Stair2,COM4-Level2-Stair2,D,COM4_L3_ROOMS,24,T,19,31,LineString,"[[11552244.836985007, 144199.5594544843], [11552246.577486405, 144192.38577374758], [11552249.91213534, 144193.81490900597], [11552250.198808063, 144193.9377687443], [11552244.836985007, 144199.5594544843]]"
4,COM4-Level2-Stair2,COM4-Level3-Stair2,U,COM4_L3_ROOMS,24,T,19,31,LineString,"[[11552244.836985007, 144199.5594544843], [11552249.91213534, 144193.81490900597], [11552246.577486405, 144192.38577374758], [11552244.836985007, 144199.5594544843]]"
1,CentralLibrary-Level4-LiftLobby,AS6-Level2-Stair3-Entrance,S,CLB_L4_ROOMS,0,T,44,33,LineString,"[[11551971.331847006, 144310.23923187374], [11551967.935153943, 144300.61815396897], [11551968.262647245, 144292.3489480764], [11551960.566554632, 144267.90976036427]]"
2,AS6-Level2-Stair3-Entrance,CentralLibrary-Level4-LiftLobby,N,CLB_L4_ROOMS,0,T,44,33,LineString,"[[11551960.566554632, 144267.90976036427], [11551968.262647245, 144292.3489480764], [11551967.935153943, 144300.61815396897], [11551971.331847006, 144310.23923187374]]"
3,AS6-Level2-Stair3-Entrance,AS8-Level3-East-Entrance,W,,0,T,45,34,LineString,"[[11551960.566554632, 144267.90976036427], [11551917.460248671, 144281.1732391226]]"
4,AS8-Level3-East-Entrance,AS6-Level2-Stair3-Entrance,E,,0,T,45,34,LineString,"[[11551917.460248671, 144281.1732391226], [11551960.566554632, 144267.90976036427]]"
5,AS8-Level3-East-Entrance,AS1-0301-Entrance,S,,0,T,51,38,LineString,"[[11551917.460248671, 144281.1732391226], [11551899.841583395, 144233.19924062656]]"
6,AS1-0301-Entrance,AS8-Level3-East-Entrance,N,,0,T,51,38,LineString,"[[11551899.841583395, 144233.19924062656], [11551917.460248671, 144281.1732391226]]"
7,LT9-Entrance,Deck-Level2-North-Entrance,S,AS1_L3_ROOMS,0,T,18,13,LineString,"[[11551887.71413769, 144172.1643876609], [11551896.07371114, 144156.2610393517]]"
8,Deck-Level2-North-Entrance,LT9-Entrance,N,AS1_L3_ROOMS,0,T,18,13,LineString,"[[11551896.07371114, 144156.2610393517], [11551887.71413769, 144172.1643876609]]"
9,AS1-Level1-Stair3,AS2-Level5-Stair-Entrance,N,,0,T,32,24,LineString,"[[11551828.423007002, 144167.0008864775], [11551815.699298352, 144196.03343965905]]"
10,AS2-Level5-Stair-Entrance,AS1-Level1-Stair3,S,,0,T,32,24,LineString,"[[11551815.699298352, 144196.03343965905], [11551828.423007002, 144167.0008864775]]"
11,AS1-Level1-Stair3,Linkway-AS3-AS1,W,,5,T,29,25,LineString,"[[11551828.423007002, 144167.0008864775], [11551818.106967967, 144170.27581950428], [11551801.159189554, 144162.57972689142]]"
12,Linkway-AS3-AS1,AS1-Level1-Stair3,E,,5,T,29,25,LineString,"[[11551801.159189554, 144162.57972689142], [11551818.106967967, 144170.27581950428], [11551828.423007002, 144167.0008864775]]"
13,AS3-Level3-Stair4,Linkway-AS3-AS1,E,,0,T,9,7,LineString,"[[11551795.924862918, 144155.19659382085], [11551801.159189554, 144162.57972689142]]"
14,Linkway-AS3-AS1,AS3-Level3-Stair4,W,,0,T,9,7,LineString,"[[11551801.159189554, 144162.57972689142], [11551795.924862918, 144155.19659382085]]"
15,AS2-Level4-Stair-Entrance,Linkway-AS3-AS1,S,,0,T,23,17,LineString,"[[11551789.174757203, 144182.77725655618], [11551801.159189554, 144162.57972689142]]"
16,Linkway-AS3-AS1,AS2-Level4-Stair-Entrance,N,,0,T,23,17,LineString,"[[11551801.159189554, 144162.57972689142], [11551789.174757203, 144182.77725655618]]"
17,AS2-Level3-Stair2-Entrance,AS3-Level2-Lift-Lobby,S,,0,T,40,30,LineString,"[[11551765.592041595, 144183.60780534265], [11551771.521045662, 144177.1122421978], [11551763.579333073, 144154.51520431315], [11551764.279408947, 144146.67442389848]]"
18,AS3-Level2-Lift-Lobby,AS2-Level3-Stair2-Entrance,N,,0,T,40,30,LineString,"[[11551764.279408947, 144146.67442389848], [11551763.579333073, 144154.51520431315], [11551771.521045662, 144177.1122421978], [11551765.592041595, 144183.60780534265]]"
19,AS2-0202B-Entrance,AS3- Level1-Linkway,S,AS3_L1_ROOMS,0,T,18,13,LineString,"[[11551746.118377527, 144190.5514641968], [11551740.530208204, 144173.6321952086]]"
20,AS3- Level1-Linkway,AS2-0202B-Entrance,N,AS3_L1_ROOMS,0,T,18,13,LineString,"[[11551740.530208204, 144173.6321952086], [11551746.118377527, 144190.5514641968]]"
21,AS3- Level1-Entrance,Opp-Ventus,W,,13,F,55,50,LineString,"[[11551732.56750974, 144150.3236633234], [11551710.382139714, 144157.31936571744], [11551706.124726778, 144171.07408442983], [11551691.878768113, 144180.89888351012]]"
22,Opp-Ventus,AS3- Level1-Entrance,E,,13,F,55,50,LineString,"[[11551691.878768113, 144180.89888351012], [11551706.124726778, 144171.07408442983], [11551710.382139714, 144157.31936571744], [11551732.56750974, 144150.3236633234]]"
23,Opp-Ventus,Junction-SDE-FASS,N,,0,F,159,119,LineString,"[[11551691.878768113, 144180.89888351012], [11551723.727491796, 144263.26344913326], [11551735.026010735, 144305.01884522446], [11551736.602135614, 144333.06108586877]]"
24,Junction-SDE-FASS,Opp-Ventus,S,,0,F,159,119,LineString,"[[11551736.602135614, 144333.06108586877], [11551735.026010735, 144305.01884522446], [11551723.727491796, 144263.26344913326], [11551691.878768113, 144180.89888351012]]"
25,CLB-Plaza,Opp-CLB-Plaza,W,,0,F,46,34,LineString,"[[11551898.03580214, 144319.18293056518], [11551869.70692526, 144355.2406706171]]"
26,Opp-CLB-Plaza,CLB-Plaza,E,,0,F,46,34,LineString,"[[11551869.70692526, 144355.2406706171], [11551898.03580214, 144319.18293056518]]"
27,AS1-Level1-Stair3,AS4-Level1-Stair1-Entrance,S,,16,T,35,37,LineString,"[[11551828.423007002, 144167.0008864775], [11551841.497537686, 144134.7716426973]]"
28,AS4-Level1-Stair1-Entrance,AS1-Level1-Stair3,N,,16,T,35,37,LineString,"[[11551841.497537686, 144134.7716426973], [11551828.423007002, 144167.0008864775]]"
29,AS4-0114-Entrance,AS5-Level3-Stair1-Entrance,S,AS5_L3_ROOMS,0,T,10,7,LineString,"[[11551820.864837395, 144113.4549854846], [11551826.237227974, 144105.52805402683]]"
30,AS5-Level3-Stair1-Entrance,AS4-0114-Entrance,N,AS4_L1_ROOMS,0,T,10,7,LineString,"[[11551826.237227974, 144105.52805402683], [11551820.864837395, 144113.4549854846]]"
31,Deck-Level2-AS4-Entrance,AS4-Level2-Entrance,W,AS4_ L2_ROOMS,0,T,6,4,LineString,"[[11551877.124504678, 144147.08881707484], [11551871.842426145, 144144.77166277153]]"
32,AS4-Level2-Entrance,Deck-Level2-AS4-Entrance,E,CANTEEN_DECK_ROOMS,0,T,6,4,LineString,"[[11551871.842426145, 144144.77166277153], [11551877.124504678, 144147.08881707484]]"
33,AS4-Level1-Stair3,AS7-Level2-Entrance,N,,35,F,25,43,LineString,"[[11551772.12364514, 144101.617543652], [11551764.224085506, 144097.65929671895], [11551757.879847897, 144112.1720961419]]"
34,AS7-Level2-Entrance,AS4-Level1-Stair3,S,,35,F,25,43,LineString,"[[11551757.879847897, 144112.1720961419], [11551764.224085506, 144097.65929671895], [11551772.12364514, 144101.617543652]]"
35,AS3-Level3-Entrance,AS7-Level2-Entrance,S,AS7_L2_ROOMS,0,T,23,17,LineString,"[[11551765.073767602, 144133.84247635672], [11551757.879847897, 144112.1720961419]]"
36,AS7-Level2-Entrance,AS3-Level3-Entrance,N,AS3_L3_ROOMS,0,T,23,17,LineString,"[[11551757.879847897, 144112.1720961419], [11551765.073767602, 144133.84247635672]]"
37,Busstop-Opp NUSS,Busstop-AS 5,W,,0,F,57,43,LineString,"[[11551894.759589832, 143981.29299478713], [11551849.19708409, 143993.20556367378], [11551850.05675401, 144002.7847427785]]"
38,Busstop-AS 5,Busstop-Opp NUSS,E,,0,F,57,43,LineString,"[[11551850.05675401, 144002.7847427785], [11551849.19708409, 143993.20556367378], [11551894.759589832, 143981.29299478713]]"
39,Busstop-AS 5,AS5-Level1-LiftLobby,N,,0,F,101,75,LineString,"[[11551850.05675401, 144002.7847427785], [11551852.144523814, 144018.62723129778], [11551793.686969277, 144033.97847986303], [11551801.423998553, 144052.39997814133], [11551796.797404686, 144054.18177747724]]"
40,AS5-Level1-LiftLobby,Busstop-AS 5,S,,0,F,101,75,LineString,"[[11551796.797404686, 144054.18177747724], [11551801.423998553, 144052.39997814133], [11551793.686969277, 144033.97847986303], [11551852.144523814, 144018.62723129778], [11551850.05675401, 144002.7847427785]]"
41,Busstop-LT 13,Opp-Ventus,N,,0,F,28,21,LineString,"[[11551689.57480151, 144152.58222627823], [11551691.878768113, 144180.89888351012]]"
42,Opp-Ventus,Busstop-LT 13,S,,0,F,28,21,LineString,"[[11551691.878768113, 144180.89888351012], [11551689.57480151, 144152.58222627823]]"
43,Busstop-Opp-LT 13,AS2-Level2-Bridge-Entrance,N,AS2_L2_ROOMS,36,F,24,43,LineString,"[[11551685.276451912, 144208.21515107868], [11551681.96058222, 144209.13622599258], [11551687.550545223, 144228.61513204468]]"
44,AS2-Level2-Bridge-Entrance,Busstop-Opp-LT 13,S,AS2_L2_ROOMS,36,F,24,43,LineString,"[[11551687.550545223, 144228.61513204468], [11551681.96058222, 144209.13622599258], [11551685.276451912, 144208.21515107868]]"
45,CLB-Plaza,Busstop-CLB,W,,0,F,27,20,LineString,"[[11551898.03580214, 144319.18293056518], [11551870.84234457, 144316.90199092057]]"
46,Busstop-CLB,CLB-Plaza,E,,0,F,27,20,LineString,"[[11551870.84234457, 144316.90199092057], [11551898.03580214, 144319.18293056518]]"
47,Busstop-IT,CLB-EngineeringBridge-WestEntrance,N,,31,T,51,60,LineString,"[[11551924.141879588, 144418.34304143977], [11551934.703538602, 144430.1328003379], [11551946.2500508, 144463.78876935894]]"
48,CLB-EngineeringBridge-WestEntrance,Busstop-IT,S,,31,T,51,60,LineString,"[[11551946.2500508, 144463.78876935894], [11551934.703538602, 144430.1328003379], [11551924.141879588, 144418.34304143977]]"
1,S1A-Level2-Entrance,S2-Level1-Lift,S,,4,T,70,55,LineString,"[[11552530.91590307, 144290.25845822913], [11552521.45843356, 144278.6184957537], [11552515.056454198, 144257.47256392316], [11552507.10247984, 144259.70355673096], [11552502.155495787, 144243.69860832713], [11552510.244244775, 144240.9621360082]]"
2,S2-Level1-Lift,S1A-Level2-Entrance,N,,4,T,70,55,LineString,"[[11552510.244244775, 144240.9621360082], [11552502.155495787, 144243.69860832713], [11552507.10247984, 144259.70355673096], [11552515.056454198, 144257.47256392316], [11552521.45843356, 144278.6184957537], [11552530.91590307, 144290.25845822913]]"
3,S2-Level3-Entrance,S3-Level5-LiftLobby,E,S3_L5_ROOMS,0,T,64,48,LineString,"[[11552549.579168288, 144225.20673067754], [11552602.016673867, 144246.6570987896], [11552608.22476163, 144243.55186935564]]"
4,S3-Level5-LiftLobby,S2-Level3-Entrance,W,S3_L5_ROOMS,0,T,64,48,LineString,"[[11552608.22476163, 144243.55186935564], [11552602.016673867, 144246.6570987896], [11552549.579168288, 144225.20673067754]]"
5,S3-Level1-East-Entrance,S4-Level1-WestEntrance,E,S4_L1_ROOMS,0,T,4,3,LineString,"[[11552618.778327607, 144250.56688674088], [11552622.897569897, 144250.1084100528]]"
6,S4-Level1-WestEntrance,S3-Level1-East-Entrance,W,S3_L1_ROOMS,0,T,4,3,LineString,"[[11552622.897569897, 144250.1084100528], [11552618.778327607, 144250.56688674088]]"
7,S4-Level1-EastEntrance,S5-Level1-WestEntrance,E,S5_L1_ROOMS,0,T,9,7,LineString,"[[11552673.915072873, 144233.6563371395], [11552682.313516822, 144230.87537367936]]"
8,S5-Level1-WestEntrance,S4-Level1-EastEntrance,W,S4_L1_ROOMS,0,T,9,7,LineString,"[[11552682.313516822, 144230.87537367936], [11552673.915072873, 144233.6563371395]]"
9,S5-Level1-NorthEntrance,S8-Level3-EastEntrance,N,,24,T,43,49,LineString,"[[11552687.570422387, 144245.7784457688], [11552693.92387758, 144257.90906251594], [11552704.593843183, 144285.65097308258]]"
10,S8-Level3-EastEntrance,S5-Level1-NorthEntrance,S,,24,T,43,49,LineString,"[[11552704.593843183, 144285.65097308258], [11552693.92387758, 144257.90906251594], [11552687.570422387, 144245.7784457688]]"
11,S8-Level3-EastEntrance,Technoedge-Level1-West-Entrance,N,,0,T,35,26,LineString,"[[11552704.593843183, 144285.65097308258], [11552713.614814099, 144319.6978633234]]"
12,Technoedge-Level1-West-Entrance,S8-Level3-EastEntrance,S,,0,T,35,26,LineString,"[[11552713.614814099, 144319.6978633234], [11552704.593843183, 144285.65097308258]]"
13,Technoedge-Level1-West-Entrance,S12-Level1-Lift,W,,0,F,139,104,LineString,"[[11552713.614814099, 144319.6978633234], [11552698.822361788, 144313.10188458738], [11552655.948500004, 144327.65183768177], [11552662.544478739, 144348.6037701377], [11552624.908600068, 144361.2137294862], [11552615.689759923, 144375.01967644342]]"
14,S12-Level1-Lift,Technoedge-Level1-West-Entrance,E,,0,F,139,104,LineString,"[[11552615.689759923, 144375.01967644342], [11552624.908600068, 144361.2137294862], [11552662.544478739, 144348.6037701377], [11552655.948500004, 144327.65183768177], [11552698.822361788, 144313.10188458738], [11552713.614814099, 144319.6978633234]]"
15,S11-0205-Entrance,S12-Level2-Lift,N,S11_L2_ROOMS,0,T,34,25,LineString,"[[11552600.893226264, 144352.76474851067], [11552611.910641972, 144377.9946753884], [11552616.324127743, 144376.63667976626], [11552615.689759923, 144375.01967644342]]"
16,S12-Level2-Lift,S11-0205-Entrance,S,S11_L2_ROOMS,0,T,34,25,LineString,"[[11552615.689759923, 144375.01967644342], [11552616.324127743, 144376.63667976626], [11552611.910641972, 144377.9946753884], [11552600.893226264, 144352.76474851067]]"
17,S11-0301-Entrance,S12-Level3-Lift,N,S11_L3_ROOMS,0,T,18,13,LineString,"[[11552606.942990914, 144367.15901612488], [11552611.910641972, 144377.9946753884], [11552616.324127743, 144376.63667976626], [11552615.689759923, 144375.01967644342]]"
18,S12-Level3-Lift,S11-0301-Entrance,S,S11_L3_ROOMS,0,T,18,13,LineString,"[[11552615.689759923, 144375.01967644342], [11552616.324127743, 144376.63667976626], [11552611.910641972, 144377.9946753884], [11552606.942990914, 144367.15901612488]]"
19,S13-LevelM-EastEntrance,Technoedge-Level1-West-Entrance,E,,0,T,61,46,LineString,"[[11552667.220659982, 144349.64525493904], [11552665.393844549, 144343.37791198463], [11552701.914226815, 144329.1917077176], [11552713.614814099, 144319.6978633234]]"
20,Technoedge-Level1-West-Entrance,S13-LevelM-EastEntrance,W,,0,T,61,46,LineString,"[[11552713.614814099, 144319.6978633234], [11552701.914226815, 144329.1917077176], [11552665.393844549, 144343.37791198463], [11552667.220659982, 144349.64525493904]]"
21,S14-Level1-Lift,Technoedge-Level1-Roadway,S,,0,F,94,70,LineString,"[[11552739.223249326, 144407.72274111203], [11552735.215431951, 144395.08480779384], [11552765.552084154, 144329.06439562797], [11552764.411017898, 144320.60508794992]]"
22,Technoedge-Level1-Roadway,S14-Level1-Lift,N,,0,F,94,70,LineString,"[[11552764.411017898, 144320.60508794992], [11552765.552084154, 144329.06439562797], [11552735.215431951, 144395.08480779384], [11552739.223249326, 144407.72274111203]]"
23,Busstop-S 17,S17-Level1-Lift2,N,,0,T,41,31,LineString,"[[11552818.736709576, 144454.02575840714], [11552817.427213797, 144481.52516975548], [11552822.75620852, 144486.49741112773], [11552820.971067874, 144490.2682700009], [11552818.671111397, 144489.19852280282]]"
24,S17-Level1-Lift2,Busstop-S 17,S,,0,T,41,31,LineString,"[[11552818.671111397, 144489.19852280282], [11552820.971067874, 144490.2682700009], [11552822.75620852, 144486.49741112773], [11552817.427213797, 144481.52516975548], [11552818.736709576, 144454.02575840714]]"
25,Busstop-S 17,Busstop-LT 27,S,,0,F,91,68,LineString,"[[11552818.736709576, 144454.02575840714], [11552870.789166773, 144452.2797640358], [11552871.55303931, 144438.63918300983], [11552846.67261952, 144438.4209337134]]"
26,Busstop-LT 27,Busstop-S 17,N,,0,F,91,68,LineString,"[[11552846.67261952, 144438.4209337134], [11552871.55303931, 144438.63918300983], [11552870.789166773, 144452.2797640358], [11552818.736709576, 144454.02575840714]]"
27,Busstop-LT 27,S16-Level1-Stair4-Entrance,S,,0,F,116,87,LineString,"[[11552846.67261952, 144438.4209337134], [11552823.865568042, 144437.00231328674], [11552820.264454652, 144423.57998155718], [11552824.956814524, 144421.61573788943], [11552803.677508123, 144378.6206264956], [11552778.57479956, 144369.2511025952]]"
28,S16-Level1-Stair4-Entrance,Busstop-LT 27,N,,0,F,116,87,LineString,"[[11552778.57479956, 144369.2511025952], [11552803.677508123, 144378.6206264956], [11552824.956814524, 144421.61573788943], [11552820.264454652, 144423.57998155718], [11552823.865568042, 144437.00231328674], [11552846.67261952, 144438.4209337134]]"
29,Busstop-LT 27,LT28-Entrance,S,,0,T,40,30,LineString,"[[11552846.67261952, 144438.4209337134], [11552847.491054365, 144408.90271637324], [11552856.851395441, 144404.18192376534]]"
30,LT28-Entrance,Busstop-LT 27,N,,0,T,40,30,LineString,"[[11552856.851395441, 144404.18192376534], [11552847.491054365, 144408.90271637324], [11552846.67261952, 144438.4209337134]]"
31,Technoedge-Level1-East-Entrance,MD4-Level1-West-Entrance,S,,24,T,65,65,LineString,"[[11552835.88631595, 144342.2946218093], [11552837.233337434, 144331.42421614577], [11552818.027399348, 144280.13563148814]]"
32,MD4-Level1-West-Entrance,NUH-Kopitiam-North-Entrance,E,,16,F,216,172,LineString,"[[11552818.027399348, 144280.13563148814], [11552918.640324997, 144244.99749476524], [11552954.214960312, 144241.5055060226], [11552966.218671614, 144202.65713126064], [11552997.864819596, 144193.4906608112]]"
33,Busstop-UHall,S12-Level1-Lift,S,,0,T,83,62,LineString,"[[11552599.123355044, 144403.99210720387], [11552602.942717733, 144413.37682694974], [11552634.479741065, 144401.91873888794], [11552623.349026946, 144372.67333316826], [11552615.689759923, 144375.01967644342]]"
34,S12-Level1-Lift,Busstop-UHall,N,,0,F,83,62,LineString,"[[11552615.689759923, 144375.01967644342], [11552623.349026946, 144372.67333316826], [11552634.479741065, 144401.91873888794], [11552602.942717733, 144413.37682694974], [11552599.123355044, 144403.99210720387]]"
35,Busstop-UHall,S1A-Level2-Entrance,S,,39,F,187,167,LineString,"[[11552599.123355044, 144403.99210720387], [11552564.749090858, 144420.68817837967], [11552558.201611966, 144415.66844456212], [11552550.562886592, 144389.91502758508], [11552550.562886592, 144365.90760497938], [11552542.705911921, 144363.2886134224], [11552547.289147146, 144339.2811908167], [11552540.850792902, 144336.22570066684], [11552542.924161216, 144322.6942442891], [11552535.940183733, 144318.76575695362], [11552530.91590307, 144290.25845822913]]"
36,S1A-Level2-Entrance,Busstop-UHall,N,,39,F,202,178,LineString,"[[11552521.45843356, 144278.6184957537], [11552530.91590307, 144290.25845822913], [11552535.940183733, 144318.76575695362], [11552542.924161216, 144322.6942442891], [11552540.850792902, 144336.22570066684], [11552547.289147146, 144339.2811908167], [11552542.705911921, 144363.2886134224], [11552550.562886592, 144365.90760497938], [11552550.562886592, 144389.91502758508], [11552558.201611966, 144415.66844456212], [11552564.749090858, 144420.68817837967], [11552599.123355044, 144403.99210720387]]"
1,COM4-Level2-Entrance,i4-Roundabout,S,,0,F,139,104,LineString,"[[11552214.910807142, 144163.24153710977], [11552209.287483858, 144142.79196749418], [11552241.218080869, 144069.35159436907], [11552277.324217489, 144056.5793555647]]"
2,i4-Roundabout,COM4-Level2-Entrance,N,,0,F,139,104,LineString,"[[11552277.324217489, 144056.5793555647], [11552241.218080869, 144069.35159436907], [11552209.287483858, 144142.79196749418], [11552214.910807142, 144163.24153710977]]"
3,i4-Roundabout,Behind-Temasek-Lab,E,,55,F,240,218,LineString,"[[11552277.324217489, 144056.5793555647], [11552277.2014075, 144038.28066727775], [11552295.377285799, 144039.5087671628], [11552315.518123914, 144062.10580504744], [11552348.431200832, 144068.49192444963], [11552343.027561339, 144108.5279807018], [11552441.27555214, 144124.00203925325]]"
4,Behind-Temasek-Lab,i4-Roundabout,W,,55,F,240,218,LineString,"[[11552441.27555214, 144124.00203925325], [11552343.027561339, 144108.5279807018], [11552348.431200832, 144068.49192444963], [11552315.518123914, 144062.10580504744], [11552295.377285799, 144039.5087671628], [11552277.2014075, 144038.28066727775], [11552277.324217489, 144056.5793555647]]"
